draak	Unmotivated
zee-egel	Compound
profeet	Unmotivated
oen	Unmotivated
tovenares	Derivative
clientèle	Derivative
knapheid	Derivative
huisonderwij	Compound
rondwormen	Compound
motor	Unmotivated
schuldenares	Derivative
scholier	Unmotivated
echtbreekster	Compound
concierge	Unmotivated
hoogleraar	Compound
gastvrouw	Compound
hinde	Unmotivated
maîtresse	Derivative
hagedis	Unmotivated
serveerster	Derivative
abdis	Unmotivated
tovenaar	Derivative
zakenvrouw	Compound
voetballer	Compound
lifter	Derivative
gastvrouw	Compound
prinses	Derivative
doktores	Unmotivated
pianiste	Derivative
zwageres	Derivative
vocaliste	Derivative
bel	Unmotivated
werkster	Derivative
zangeres	Derivative
koppelaarster	Derivative
toneelspeler	Compound
slavin	Derivative
hoedenmaker	Compound
handlanger	Compound
bezoeker	Derivative
echtbreekster	Compound
president	Derivative
potlood	Compound
poëte	Derivative
psychologe	Derivative
model	Unmotivated
coach	Unmotivated
la	Unmotivated
lezer	Derivative
toerist	Derivative
keizerin	Derivative
mevrouw	Derivative
vrouwtje	Derivative
wolvin	Derivative
gravin	Unmotivated
saxofoonspeler	Compound
politicus	Unmotivated
maat	Unmotivated
hoedenmaker	Compound
schoonmoeder	Compound
hevel	Unmotivated
arsenaal	Unmotivated
liefdezuster	Compound
secretaresse	Derivative
aalduiker	Compound
ingenieur	Unmotivated
kapper	Derivative
schoonheidsspecialiste	Compound
leraar	Unmotivated
turner	Derivative
skiester	Derivative
maat	Unmotivated
kleurpotlood	Compound
studente	Derivative
burgemeester	Compound
vechtersbaas	Compound
architect	Unmotivated
boerin	Compound
stewardess	Derivative
wolkaarde	Compound
spionage	Derivative
herderin	Derivative
verkoopster	Derivative
atleet	Unmotivated
zangeres	Derivative
gluurder	Derivative
duif	Unmotivated
schaatser	Derivative
dienares	Derivative
manicuren	Unmotivated
schoonmaakster	Compound
handlanger	Compound
model	Unmotivated
huisvrouw	Compound
kleermaakster	Compound
meisje	Unmotivated
pauw	Unmotivated
kunstenaar	Derivative
trompet	Unmotivated
bestuurder	Derivative
naamgenoot	Compound
priesteres	Derivative
maat	Unmotivated
masseuse	Derivative
kokkin	Unmotivated
profeet	Unmotivated
politicologe	Derivative
croquethamer	Compound
heldin	Derivative
vrijster	Derivative
sportsman	Compound
tennisspeler	Compound
diplomaat	Unmotivated
babyoppas	Compound
abdis	Unmotivated
russula	Unmotivated
knolraap	Compound
verpleegster	Derivative
bruiloft	Compound
zakenvrouw	Compound
zakenvrouw	Compound
zoetelief	Compound
schaakbord	Compound
maat	Unmotivated
beeldhouwster	Compound
politie	Unmotivated
ouwe vrouw	Phrase
dagbladschrijver	Compound
tovenaar	Derivative
diagnose	Derivative
stiefdochter	Compound
